System,Planet,Region,xcoord,ycoord,wiki
Bright Jewel,Qiilura,Mid Rim,1.287,253.773,http://starwars.wikia.com/wiki/Qiilura
Bright Jewel,Jarnollen,Mid Rim,3.789,239.478,http://starwars.wikia.com/wiki/Jarnollen
Bright Jewel,Anobis,Mid Rim,17.488,241.86,http://starwars.wikia.com/wiki/Anobis
Bright Jewel,Ord Mantell,Mid Rim,4.742,254.964,http://starwars.wikia.com/wiki/Ord_Mantell
Kordu,Korvaii,Mid Rim,42.862,271.403,http://starwars.wikia.com/wiki/Korvaii
Shiwal,Walinor,Mid Rim,113.979,221.252,http://starwars.wikia.com/wiki/Walinor
Homon,Triewahl,Mid Rim,163.892,241.979,http://starwars.wikia.com/wiki/Triewahl
Onatos,Somov Rit,Mid Rim,629.076,-534.739,http://starwars.wikia.com/wiki/Somov_Rit
Onatos,Lahsbane,Mid Rim,636.7,-548.557,http://starwars.wikia.com/wiki/Lahsbane
Onatos,Grakouine,Mid Rim,642.576,-587.63,http://starwars.wikia.com/wiki/Grakouine
Yucrales,Leritor,Mid Rim,578.249,-533.945,http://starwars.wikia.com/wiki/Leritor
Manda,Thoran,Mid Rim,632.411,-465.329,http://starwars.wikia.com/wiki/Thoran
Manda,Zygia,Mid Rim,650.2,-473.271,http://starwars.wikia.com/wiki/Zygia
Manda,Holess,Mid Rim,666.242,-485.183,http://starwars.wikia.com/wiki/Holess
Manda,Boranda,Mid Rim,670.531,-491.219,http://starwars.wikia.com/wiki/Boranda
Manda,Manda,Mid Rim,682.126,-504.243,http://starwars.wikia.com/wiki/Manda
Manda,Dennaskar,Mid Rim,699.597,-507.42,http://starwars.wikia.com/wiki/Dennaskar
Bothan Space,Tarsunt,Mid Rim,605.727,-416.885,http://starwars.wikia.com/wiki/Tarsunt_system
Bothan Space,Mandell,Mid Rim,619.705,-407.832,http://starwars.wikia.com/wiki/Mandell
Bothan Space,Moonus,Mid Rim,620.816,-404.655,http://starwars.wikia.com/wiki/Moonus
Bothan Space,Bothawui,Mid Rim,622.213,-433.998,http://starwars.wikia.com/wiki/Bothawui
Bothan Space,Krant,Mid Rim,636.382,-446.905,http://starwars.wikia.com/wiki/Krant
Bothan Space,Kothlis,Mid Rim,624.311,-458.658,http://starwars.wikia.com/wiki/Kothlis
Hertae,Nexus Ortai,Mid Rim,547.912,-454.37,http://starwars.wikia.com/wiki/Nexus_Ortai
Hertae,Masterra,Mid Rim,537.429,-462.947,http://starwars.wikia.com/wiki/Masterra
Fel Hu,Hoylin,Mid Rim,492.003,-371.777,http://starwars.wikia.com/wiki/Hoylin
Fel Hu,Aikhibba,Mid Rim,471.355,-394.331,http://starwars.wikia.com/wiki/Aikhibba
Fel Hu,Beris,Mid Rim,501.374,-363.518,http://starwars.wikia.com/wiki/Beris
Maldrood,Centares,Mid Rim,638.651,265.363,http://starwars.wikia.com/wiki/Centares
Maldrood,The Wheel,Mid Rim,628.962,251.862,http://starwars.wikia.com/wiki/The_Wheel
Maldrood,Abhean,Mid Rim,619.909,238.52,http://starwars.wikia.com/wiki/Abhean
Maldrood,New Holstice,Mid Rim,652.31,225.972,http://starwars.wikia.com/wiki/New_Holstice
Bryx,Anzat,Mid Rim,680.14,208.253,http://starwars.wikia.com/wiki/Anzat
Bryx,Bryx,Mid Rim,634.998,193.253,http://starwars.wikia.com/wiki/Bryx
Bortele,Ingo,Mid Rim,681.325,169.689,http://starwars.wikia.com/wiki/Ingo
Bortele,Ultaar,Mid Rim,646.275,149.733,http://starwars.wikia.com/wiki/Ultaar
Bortele,Zchtek,Mid Rim,679.153,134.326,http://starwars.wikia.com/wiki/Zchtek
Bortele,Pusat Station,Mid Rim,697.101,121.937,http://starwars.wikia.com/wiki/Pusat_Station
Bortele,Kalkovak,Mid Rim,708.696,170.063,http://starwars.wikia.com/wiki/Kalkovak
Halla,Peg Shar,Mid Rim,692.177,110.978,http://starwars.wikia.com/wiki/Peg_Shar
Halla,Bimmisaari,Mid Rim,678.593,85.29,http://starwars.wikia.com/wiki/Bimmisaari
Halla,Boz Pity,Mid Rim,704.28,59.806,http://starwars.wikia.com/wiki/Boz_Pity
Halla,Danuta,Mid Rim,707.584,80.562,http://starwars.wikia.com/wiki/Danuta
Eucer,Euceron,Mid Rim,594.019,210.407,http://starwars.wikia.com/wiki/Euceron
Talcene,Talcene,Mid Rim,578.136,194.047,http://starwars.wikia.com/wiki/Talcene
Talcene,Orleon,Mid Rim,564.635,183.405,http://starwars.wikia.com/wiki/Orleon
Talcene,Metalorn,Mid Rim,610.061,177.37,http://starwars.wikia.com/wiki/Metalorn
Perkell,Gromas,Mid Rim,544.781,271.24,http://starwars.wikia.com/wiki/Gromas
Perkell,Trancret,Mid Rim,537.316,262.98,http://starwars.wikia.com/wiki/Trancret
Perkell,Aargonar,Mid Rim,573.688,251.068,http://starwars.wikia.com/wiki/Aargonar
Mandalore,Concord Dawn,Outer Rim,349.792,249.014,http://starwars.wikia.com/wiki/Concord_Dawn
Msst,Bseto,Mid Rim,431.445,254.011,http://starwars.wikia.com/wiki/Bseto
Msst,Msst,Mid Rim,405.119,231.02,http://starwars.wikia.com/wiki/Msst
Msst,Garos,Mid Rim,447.408,243.885,http://starwars.wikia.com/wiki/Garos
Esuain,Anteevy,Mid Rim,459.678,263.898,http://starwars.wikia.com/wiki/Anteevy
Esuain,Kromus,Mid Rim,466.944,236.261,http://starwars.wikia.com/wiki/Kromus
Venaarian,Kiva,Mid Rim,390.824,207.671,http://starwars.wikia.com/wiki/Kiva
Venaarian,Venaari,Mid Rim,376.886,188.969,http://starwars.wikia.com/wiki/Venaari
Vensori,Katarr,Mid Rim,386.654,169.313,http://starwars.wikia.com/wiki/Katarr
Eclorar,Nixor,Mid Rim,530.175,-240.546,https://starwars.fandom.com/wiki/Nixor_(planet)
Kurost,Farquar,Mid Rim,510.036,-171.545,http://starwars.wikia.com/wiki/Farquar
Kurost,Sev Tok,Mid Rim,507.495,-192.352,http://starwars.wikia.com/wiki/Sev_Tok
Kurost,Nanth'ri,Mid Rim,529.285,-207.285,http://starwars.wikia.com/wiki/Nanth%27ri
Teraab,Ruusan,Mid Rim,491.294,-100.971,http://starwars.wikia.com/wiki/Ruusan
Teraab,Pesmenben,Mid Rim,504.159,-116.272,http://starwars.wikia.com/wiki/Pesmenben
Teraab,Drogheda,Mid Rim,514.642,-118.336,http://starwars.wikia.com/wiki/Drogheda
Dohlbani,Dohlban,Mid Rim,679.743,-390.837,http://starwars.wikia.com/wiki/Dohlban
Dohlbani,Void Station,Mid Rim,653.194,-411.548,http://starwars.wikia.com/wiki/Void_Station
Essaga,Rettna,Mid Rim,569.122,-137.873,http://starwars.wikia.com/wiki/Rettna
Daalang,Daalang,Mid Rim,567.039,-271.976,http://starwars.wikia.com/wiki/Daalang
Vilonis,Kalinda,Mid Rim,324.117,-622.097,http://starwars.wikia.com/wiki/Kalinda
Vilonis,Alassa Major,Mid Rim,337.142,-648.463,http://starwars.wikia.com/wiki/Alassa_Major
Vish,Nigel,Mid Rim,299.34,-608.755,http://starwars.wikia.com/wiki/Nigel
Vish,Roldalna,Mid Rim,285.045,-606.213,http://starwars.wikia.com/wiki/Roldalna
Vish,Seltos,Mid Rim,285.362,-635.915,http://starwars.wikia.com/wiki/Seltos
Dufilvian,Womrik,Mid Rim,584.444,-557.77,http://starwars.wikia.com/wiki/Womrik
Dufilvian,Blenjeel,Mid Rim,562.207,-570,http://starwars.wikia.com/wiki/Blenjeel
Dufilvian,Algarian,Mid Rim,580.314,-594.142,http://starwars.wikia.com/wiki/Algarian
Dufilvian,Talay,Mid Rim,592.068,-611.455,http://starwars.wikia.com/wiki/Talay
Dufilvian,Ord Pardron,Mid Rim,651.789,-599.86,http://starwars.wikia.com/wiki/Ord_Pardron
Tennuutta,Casfield,Mid Rim,540.175,222.002,http://starwars.wikia.com/wiki/Casfield
Tennuutta,Ord Tiddell,Mid Rim,554.628,220.255,http://starwars.wikia.com/wiki/Ord_Tiddell
Tennuutta,Salvara,Mid Rim,582.106,199.13,http://starwars.wikia.com/wiki/Salvara
Romintine,Romin,Mid Rim,533.504,187.376,http://starwars.wikia.com/wiki/Romin
Romintine,Low'n,Mid Rim,519.685,181.817,http://starwars.wikia.com/wiki/Low%27n
Romintine,Gavryn,Mid Rim,513.967,166.093,http://starwars.wikia.com/wiki/Gavryn
Halori,Velmor,Mid Rim,465.991,207.552,http://starwars.wikia.com/wiki/Velmor
Truum,Contruum,Mid Rim,397.275,139.217,http://starwars.wikia.com/wiki/Contruum
Roche,Jeyell,Mid Rim,514.126,146.556,http://starwars.wikia.com/wiki/Jeyell
Roche,Roche,Mid Rim,529.215,155.61,http://starwars.wikia.com/wiki/Roche_system
Sarka,Trasse,Mid Rim,558.123,145.286,http://starwars.wikia.com/wiki/Trasse
Sarka,Sarka,Mid Rim,588.301,151.004,http://starwars.wikia.com/wiki/Sarka
Lantillian,Dulathia,Mid Rim,454.436,147.514,http://starwars.wikia.com/wiki/Dulathia
Lantillian,Lantillies,Mid Rim,430.989,121.946,http://starwars.wikia.com/wiki/Lantillies
Lantillian,Phaseera,Mid Rim,453.52,106.222,http://starwars.wikia.com/wiki/Phaseera
Lantillian,Uyter,Mid Rim,452.871,71.904,http://starwars.wikia.com/wiki/Uyter
Lantillian,Avenelle,Mid Rim,437.513,70.765,http://starwars.wikia.com/wiki/Avenelle
Terr'skiar,New Apsolon,Mid Rim,457.834,-40.456,http://starwars.wikia.com/wiki/New_Apsolon
Terr'skiar,Coachelle,Mid Rim,496.783,-34.579,http://starwars.wikia.com/wiki/Coachelle
Terr'skiar,Terr'Skiar,Mid Rim,479.454,-32.27,http://starwars.wikia.com/wiki/Terr%27Skiar
Terr'skiar,Pizilis,Mid Rim,479.03,-19.993,http://starwars.wikia.com/wiki/Pizilis
Terr'skiar,Rorgam,Mid Rim,499.139,-25.073,http://starwars.wikia.com/wiki/Rorgam
Terr'skiar,Torn Station,Mid Rim,457.467,-527,http://starwars.wikia.com/wiki/Torn_Station
Mytaranor,Kashyyyk,Mid Rim,472.517,11.164,http://starwars.wikia.com/wiki/Kashyyyk
Mytaranor,Rakhuuun,Mid Rim,489.746,4.024,http://starwars.wikia.com/wiki/Rakhuuun
Mytaranor,Mytaranor,Mid Rim,477.864,-10.101,http://starwars.wikia.com/wiki/Mytaranor
Mytaranor,Tholatin,Mid Rim,475.247,-315,http://starwars.wikia.com/wiki/Tholatin
Mytaranor,Kwookrrr,Mid Rim,523.734,4.949,http://starwars.wikia.com/wiki/Kwookrrr
Mytaranor,Ota,Mid Rim,513.178,-35.902,http://starwars.wikia.com/wiki/Ota
Mytaranor,Randon,Mid Rim,526.463,-34.888,http://starwars.wikia.com/wiki/Randon
Mytaranor,Messert,Mid Rim,515.966,-24.121,http://starwars.wikia.com/wiki/Messert
Mytaranor,Chamble,Mid Rim,504.986,-13.015,http://starwars.wikia.com/wiki/Chamble
Trax,Deysum,Mid Rim,530.153,-58.306,http://starwars.wikia.com/wiki/Deysum_system
Trax,Lexrul,Mid Rim,529.605,-75.052,http://starwars.wikia.com/wiki/Lexrul
Trax,Uogo'cor,Mid Rim,536.583,-90.343,http://starwars.wikia.com/wiki/Uogo%27cor
Trax,Bissillirus,Mid Rim,502.737,-51.602,http://starwars.wikia.com/wiki/Bissillirus
Kastolar,Sneeve,Mid Rim,559.144,-9.105,http://starwars.wikia.com/wiki/Sneeve
Kastolar,Durkteel,Mid Rim,579.32,-22.196,http://starwars.wikia.com/wiki/Durkteel
Kastolar,Ubrikkia,Mid Rim,595.574,-64.688,http://starwars.wikia.com/wiki/Ubrikkia
Kastolar,Blimph,Mid Rim,545,-45.288,http://starwars.wikia.com/wiki/Blimph
Kastolar,Yitabo,Mid Rim,590.162,-29.531,http://starwars.wikia.com/wiki/Yitabo
Kastolar,Chalacta,Mid Rim,654.837,-20.713,http://starwars.wikia.com/wiki/Chalacta
Kastolar,Kwenn,Mid Rim,652.348,-82.837,http://starwars.wikia.com/wiki/Kwenn
Maerdocia,Chroma Zed,Mid Rim,515.595,-284.316,http://starwars.wikia.com/wiki/Chroma_Zed
Maerdocia,Thokosia,Mid Rim,545.847,-305.067,http://starwars.wikia.com/wiki/Thokosia
Maerdocia,Shador,Mid Rim,537.112,-314.756,http://starwars.wikia.com/wiki/Shador
Maerdocia,Chokan,Mid Rim,521.228,-330.163,http://starwars.wikia.com/wiki/Chokan
Maerdocia,Deneba,Mid Rim,516.146,-344.14,http://starwars.wikia.com/wiki/Deneba
Lanic Space,Dractu,Mid Rim,589.209,-339.057,http://starwars.wikia.com/wiki/Dractu
Lanic Space,Lannik,Mid Rim,610.374,-330.513,http://starwars.wikia.com/wiki/Lannik
Tandon,Bresnia,Mid Rim,555.377,-407.514,http://starwars.wikia.com/wiki/Bresnia
Tandon,Spirador,Mid Rim,568.243,-448.811,http://starwars.wikia.com/wiki/Spirador
Noolian,Nooli,Mid Rim,568.878,-368.918,http://starwars.wikia.com/wiki/Nooli
Noolian,Dressel,Mid Rim,579.52,-376.884,http://starwars.wikia.com/wiki/Dressel
Noolian,Torolis,Mid Rim,595.721,-395.443,http://starwars.wikia.com/wiki/Torolis
Trans-Nebular,Iskalon,Mid Rim,635.588,-627.815,http://starwars.wikia.com/wiki/Iskalon
Trans-Nebular,Goroth,Mid Rim,616.401,-647.932,http://starwars.wikia.com/wiki/Goroth
Trans-Nebular,Milarian,Mid Rim,618.099,-646.851,http://starwars.wikia.com/wiki/Milarian
Endocray,Argovia,Mid Rim,704.997,-477.559,http://starwars.wikia.com/wiki/Argovia
Taldot,Rearqu Cluster,Mid Rim,483.264,134.887,http://starwars.wikia.com/wiki/Rearqu_Cluster
Taldot,Togoria,Mid Rim,473.465,72.963,http://starwars.wikia.com/wiki/Togoria
Taldot,Balamak,Mid Rim,561.584,43.076,http://starwars.wikia.com/wiki/Balamak
Taldot,Charros,Mid Rim,613.486,71.459,http://starwars.wikia.com/wiki/Charros
Freestanding Subsectors,Codia,Mid Rim,-340.957,-520.631,http://starwars.wikia.com/wiki/Codia
Freestanding Subsectors,Murgo,Mid Rim,-258.746,233.338,http://starwars.wikia.com/wiki/Murgo
Freestanding Subsectors,Burska,Mid Rim,-257.793,263.675,http://starwars.wikia.com/wiki/Burska
Freestanding Subsectors,Ankus,Mid Rim,-261.607,280.62,http://starwars.wikia.com/wiki/Ankus
Chiss Ascendancy,Naporar,Unknown Regions,-581.843,150.45,http://starwars.wikia.com/wiki/Naporar
Freestanding Subsectors,The Red Twins,Mid Rim,-250.275,293.842,http://starwars.wikia.com/wiki/The_Red_Twins
Freestanding Subsectors,Geroon,Mid Rim,-298.613,172.187,http://starwars.wikia.com/wiki/Geroon
Freestanding Subsectors,Utegetu Nebula,Mid Rim,-290.036,188.706,http://starwars.wikia.com/wiki/Utegetu_Nebula
Herdessa,Herdessa,Mid Rim,539.812,-637.98,http://starwars.wikia.com/wiki/Herdessa
Herdessa,Habassa,Mid Rim,534.57,-643.539,http://starwars.wikia.com/wiki/Habassa
Daimar,Retep,Mid Rim,530.758,-654.499,http://starwars.wikia.com/wiki/Retep
Daimar,Radnor,Mid Rim,554.424,-654.022,http://starwars.wikia.com/wiki/Radnor
Daimar,Ragna,Mid Rim,578.09,-665.776,http://starwars.wikia.com/wiki/Ragna
Doldur,Monor,Mid Rim,425.929,-540.139,http://starwars.wikia.com/wiki/Monor
Doldur,Doldur,Mid Rim,430.535,-524.574,http://starwars.wikia.com/wiki/Doldur
Doldur,Druckenwell,Mid Rim,437.206,-533.945,http://starwars.wikia.com/wiki/Druckenwell
Doldur,Linuri,Mid Rim,489.462,-546.016,http://starwars.wikia.com/wiki/Linuri
Doldur,Falleen,Mid Rim,476.914,-554.434,http://starwars.wikia.com/wiki/Falleen_(planet)
Paqwepori,Paqwepor Major,Mid Rim,450.389,-555.069,http://starwars.wikia.com/wiki/Paqwepor_Major
,Bogo Rai,Unknown Regions,-671.026,103.171,http://starwars.wikia.com/wiki/Bogo_Rai
,Celwis,Unknown Regions,-523.694,107.253,http://starwars.wikia.com/wiki/Celwis
,Klasse Ephemora,Unknown Regions,-560.524,62.274,http://starwars.wikia.com/wiki/Klasse_Ephemora
,Yashuvhu,Unknown Regions,-530.679,66.084,http://starwars.wikia.com/wiki/Yashuvhu
,Zonama Sekot,Unknown Regions,-509.697,-350.583,http://starwars.wikia.com/wiki/Zonama_Sekot
,Ilum,Unknown Regions,-413.014,245.642,http://starwars.wikia.com/wiki/Ilum
,Pesfavri,Unknown Regions,-423.394,188.747,http://starwars.wikia.com/wiki/Pesfavri
,Rakata Prime,Unknown Regions,-460.075,-185.671,http://starwars.wikia.com/wiki/Rakata_Prime
,The Redoubt,Unknown Regions,-322.354,210.386,http://starwars.wikia.com/wiki/The_Redoubt
Chiss Ascendancy,Avidich,Unknown Regions,-610.083,120.375,http://starwars.wikia.com/wiki/Avidich
Chiss Ascendancy,Ool,Unknown Regions,-620.173,115.789,http://starwars.wikia.com/wiki/Ool
Chiss Ascendancy,Shihon,Unknown Regions,-618.197,110.92,http://starwars.wikia.com/wiki/Shihon
Chiss Ascendancy,Oyokal,Unknown Regions,-629.75,106.769,http://starwars.wikia.com/wiki/Oyokal
Chiss Ascendancy,Kinoss,Unknown Regions,-650.811,122.433,http://starwars.wikia.com/wiki/Kinoss
Chiss Ascendancy,Thearterra,Unknown Regions,-620.437,135.662,http://starwars.wikia.com/wiki/Thearterra
Chiss Ascendancy,Rhigar,Unknown Regions,-603.281,84.604,http://starwars.wikia.com/wiki/Rhigar
Chiss Ascendancy,Csilla,Unknown Regions,-592.921,122.131,http://starwars.wikia.com/wiki/Csilla
Chiss Ascendancy,Jamiron,Unknown Regions,-587.435,133.639,http://starwars.wikia.com/wiki/Jamiron
Chiss Ascendancy,Rentor,Unknown Regions,-584.401,126.654,http://starwars.wikia.com/wiki/Rentor
Chiss Ascendancy,Cioral,Unknown Regions,-589.975,115.648,http://starwars.wikia.com/wiki/Cioral
Chiss Ascendancy,Cormit,Unknown Regions,-557.731,111.838,http://starwars.wikia.com/wiki/Cormit
Chiss Ascendancy,Colonial Station Cam'co,Unknown Regions,-591.262,174.369,http://starwars.wikia.com/wiki/Colonial_Station_Cam%27co
Chiss Ascendancy,Sposia,Unknown Regions,-591.897,142.09,http://starwars.wikia.com/wiki/Sposia
Chiss Ascendancy,Ornfra,Unknown Regions,-556.761,152.673,http://starwars.wikia.com/wiki/Ornfra
Chiss Ascendancy,Schesa,Unknown Regions,-559.83,166.643,http://starwars.wikia.com/wiki/Schesa
Chiss Ascendancy,Noris,Unknown Regions,-559.936,162.41,http://starwars.wikia.com/wiki/Noris
Chiss Ascendancy,Sharb,Unknown Regions,-550.093,158.811,http://starwars.wikia.com/wiki/Sharb
Chiss Ascendancy,Csaus,Unknown Regions,-581.479,89.155,http://starwars.wikia.com/wiki/Csaus
Chiss Ascendancy,Copero,Unknown Regions,-571.637,92.754,http://starwars.wikia.com/wiki/Copero
Chiss Ascendancy,Sarvchi,Unknown Regions,-566.239,98.045,http://starwars.wikia.com/wiki/Sarvchi
Chiss Ascendancy,Colonial Station Chaf,Unknown Regions,-580.104,67.036,http://starwars.wikia.com/wiki/Colonial_Station_Chaf
Bakura,Bakura,Outer Rim,-438.157,-670.906,http://starwars.wikia.com/wiki/Bakura
,Red Nebula,Wild Space,-410.118,-1.134.896,http://starwars.wikia.com/wiki/Red_Nebula
,Mephout,Wild Space,-368.566,-1.061.236,http://starwars.wikia.com/wiki/Mephout
,Seoul,Wild Space,-391.231,-1.076.346,http://starwars.wikia.com/wiki/Seoul_5
,Nirauan,Wild Space,-219.708,403.902,http://starwars.wikia.com/wiki/Nirauan
,Esfandia,Wild Space,-280.135,351.381,http://starwars.wikia.com/wiki/Esfandia
,Needan,Wild Space,-230.762,-1.081.871,http://starwars.wikia.com/wiki/Needan
,Xerton,Wild Space,-143.763,664.844,http://starwars.wikia.com/wiki/Xerton
,Qonto,Wild Space,-121.053,664.182,http://starwars.wikia.com/wiki/Qonto
,Huk,Wild Space,-185.611,560.403,http://starwars.wikia.com/wiki/Huk
,Kalee,Wild Space,-162.247,565.841,http://starwars.wikia.com/wiki/Kalee
,Guiteica,Wild Space,-176.395,584.146,http://starwars.wikia.com/wiki/Guiteica
,Tovarskl,Wild Space,-165.541,552.363,http://starwars.wikia.com/wiki/Tovarskl
,Parshoone,Wild Space,-180.075,530.914,http://starwars.wikia.com/wiki/Parshoone
,Alashan,Wild Space,-144.146,422.049,http://starwars.wikia.com/wiki/Alashan
,Marquarra,Wild Space,-151.436,470.275,http://starwars.wikia.com/wiki/Marquarra
,Adumar,Wild Space,-194.013,352.511,http://starwars.wikia.com/wiki/Adumar
,Aeten,Wild Space,-169.164,386.96,http://starwars.wikia.com/wiki/Aeten
,Anoth,Wild Space,-173.689,-1.097.811,http://starwars.wikia.com/wiki/Anoth
,Zonju,Wild Space,-129.928,-1.153.055,http://starwars.wikia.com/wiki/Zonju
,Kinooine,Wild Space,-192.622,-1.144.365,http://starwars.wikia.com/wiki/Kinooine
,Zeta,Wild Space,-75.418,739.073,http://starwars.wikia.com/wiki/Zeta
,Shiva,Wild Space,28.098,-1.121.778,http://starwars.wikia.com/wiki/Shiva
,Kesh,Wild Space,970.992,-33.29,http://starwars.wikia.com/wiki/Kesh
,Gorsh,Wild Space,325.24,669.48,http://starwars.wikia.com/wiki/Gorsh
Farana,Farana,Wild Space,752.926,626.085,http://starwars.wikia.com/wiki/Farana
Farana,Hull's Star,Wild Space,748.093,633.324,http://starwars.wikia.com/wiki/Hull's_Star
Trianii,Trian,Wild Space,683.773,629.708,http://starwars.wikia.com/wiki/Trian
Trianii,Pypin,Wild Space,691.441,631.118,http://starwars.wikia.com/wiki/Pypin
Trianii,Ekibo,Wild Space,684.597,628.424,http://starwars.wikia.com/wiki/Ekibo
Trianii,Brochiib,Wild Space,710.452,635.058,http://starwars.wikia.com/wiki/Brochiib
,Silken,Wild Space,353.882,-1.008.234,http://starwars.wikia.com/wiki/Silken
,Gulma,Wild Space,406.845,676.257,http://starwars.wikia.com/wiki/Gulma
,Morellia,Wild Space,764.98,650.933,http://starwars.wikia.com/wiki/Morellia
,Mytus,Wild Space,733.426,668.722,http://starwars.wikia.com/wiki/Mytus
,Velabri,Wild Space,713.876,-848.147,http://starwars.wikia.com/wiki/Velabri
,Lamaredd,Wild Space,751.119,-838.836,http://starwars.wikia.com/wiki/Lamaredd
,Naos,Wild Space,770.341,-809.404,http://starwars.wikia.com/wiki/Naos
,Parthovian Cluster,Wild Space,830.419,587.4,http://starwars.wikia.com/wiki/Parthovian_Cluster
Colundra,Cholganna,Outer Rim,800.678,467.583,http://starwars.wikia.com/wiki/Cholganna
,Drongar,Wild Space,866.209,435.768,http://starwars.wikia.com/wiki/Drongar
,Hast,Wild Space,927.011,380.504,http://starwars.wikia.com/wiki/Hast
,Zigoola,Wild Space,938.776,362.706,http://starwars.wikia.com/wiki/Zigoola
,Targon,Wild Space,962.691,212.014,http://starwars.wikia.com/wiki/Targon
,Pluthan,Wild Space,968.585,161.284,http://starwars.wikia.com/wiki/Pluthan
,Smarteel,Wild Space,950.166,-478.752,http://starwars.wikia.com/wiki/Smarteel
,Malagarr,Wild Space,1.005.095,162.295,http://starwars.wikia.com/wiki/Malagarr
Tashtor,Takodana,Mid Rim,-193.124,-632.573,http://starwars.wikia.com/wiki/Takodana
,Jakku,Inner Rim,-275.511,-316.755,http://starwars.wikia.com/wiki/Jakku
Sanbra,D'Qar,Outer Rim,337.759,-785.103,http://starwars.wikia.com/wiki/D%27Qar
,Hosnian Prime,Core,149.768,-277.35,http://starwars.wikia.com/wiki/Hosnian_Prime
Abrion,Kamino,Outer Rim,710.488,-530.778,http://starwars.wikia.com/wiki/Kamino
Belderone,Lola Sayu,Outer Rim,637.665,358.748,http://starwars.wikia.com/wiki/Lola_Sayu
Chorlian,Malachor,Outer Rim,720.114,524.503,http://starwars.wikia.com/wiki/Malachor
Garis,Azzameen Station,Outer Rim,215.322,-784.895,http://starwars.wikia.com/wiki/Azzameen_Station_system
Aida,Makeb,Mid Rim,561.21,-321.197,http://starwars.wikia.com/wiki/Makeb
Sertar,Florrum,Outer Rim,660.291,439.837,http://starwars.wikia.com/wiki/Florrum
Freestanding Subsectors,Jedha,Mid Rim,-335.869,-6.848,http://starwars.wikia.com/wiki/Jedha
Abrion,Scarif,Outer Rim,740.025,-544.01,http://starwars.wikia.com/wiki/Scarif
Dominus,Lothal,Outer Rim,934.763,286.534,http://starwars.wikia.com/wiki/Lothal
,Mortis,Wild Space,-55.975,733.387,http://starwars.wikia.com/wiki/Mortis
Kwymar,Jelucan,Outer Rim,515.985,558.55,http://starwars.wikia.com/wiki/Jelucan
Sprizen,Abafar,Outer Rim,285.056,439.617,http://starwars.wikia.com/wiki/Abafar
Bright Jewel,Balnab,Mid Rim,8.384,228.279,http://starwars.wikia.com/wiki/Balnab
,Bardotta,Colonies,-118.899,-345.621,http://starwars.wikia.com/wiki/Bardotta
Svivreni,Andelm IV,Outer Rim,330.541,-973.767,http://starwars.wikia.com/wiki/Andelm_IV
,Gorse,Inner Rim,358.316,-80.167,http://starwars.wikia.com/wiki/Gorse
Ehosiq,Kiros,Expansion Regions,73.389,179.243,http://starwars.wikia.com/wiki/Kiros
,Zakuul,Unknown Regions,-744.352,-345.692,http://starwars.wikia.com/wiki/Zakuul
Dominus,Garel,Outer Rim,912.27,244.527,http://starwars.wikia.com/wiki/Garel
Kessel,The Maw,Outer Rim,829.763,-9.561,http://starwars.wikia.com/wiki/The_Maw
Hevvrol,Indobok,Mid Rim,410.109,-555.98,http://starwars.wikia.com/wiki/Indobok
Subterrel,Orax,Outer Rim,15.022,-1.068.917,http://starwars.wikia.com/wiki/Orax
Kessel,Eadu,Outer Rim,903.274,-37.139,http://starwars.wikia.com/wiki/Eadu
Thand,Ring of Kafrene,Expansion Regions,-140.118,-515.468,http://starwars.wikia.com/wiki/Ring_of_Kafrene
Bryx,Wobani,Mid Rim,669.273,190.865,http://starwars.wikia.com/wiki/Wobani
,Lasan,Wild Space,443.613,-1.028.573,http://starwars.wikia.com/wiki/Lasan
Raioballo,Lah'mu,Outer Rim,19.345,596.411,http://starwars.wikia.com/wiki/Lah%27mu
Mytaranor,Trandosha,Mid Rim,473.695,13.126,http://starwars.wikia.com/wiki/Trandosha
Allied Tion,Voss,Outer Rim,746.931,362.631,http://starwars.wikia.com/wiki/Voss
Prefsbelt,Poln System,Outer Rim,-114.362,446.382,http://starwars.wikia.com/wiki/Poln_system
Dominus,Atollon,Outer Rim,928.219,280.625,http://starwars.wikia.com/wiki/Atollon
Tharin,Oovo,Outer Rim,776.331,175.003,http://starwars.wikia.com/wiki/Oovo
Hutt Space,Quesh,Hutt Space,781.565,-55.599,http://starwars.wikia.com/wiki/Quesh
Xappyh,Peragus II,Outer Rim,581.16,593.31,http://starwars.wikia.com/wiki/Peragus_II
,Dosuun,Wild Space,-368.167,-1.019.857,http://starwars.wikia.com/wiki/Dosuun
,Yalara,Wild Space,-273.049,-1.174.904,http://starwars.wikia.com/wiki/Yalara
Belsmuth,Raydonia,Outer Rim,379.202,336.366,http://starwars.wikia.com/wiki/Raydonia
,Aaeton,Core,-54.005,14.372,http://starwars.wikia.com/wiki/Aaeton
,Crakull,Unknown Regions,-478.442,-66.017,http://starwars.wikia.com/wiki/Crakull
,Darada,Core,-26.038,25.026,http://starwars.wikia.com/wiki/Darada
Minos,Eliad,Outer Rim,186.687,-1.073.861,http://starwars.wikia.com/wiki/Eliad
,Eshan,Inner Rim,237.663,175.856,http://starwars.wikia.com/wiki/Eshan
Trax,Genian,Mid Rim,483.021,-63.063,http://starwars.wikia.com/wiki/Genian
